Area,Date,Category,Subcategory,Variable,Unit,Value
Mexico,2021-09-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,68.76
Mexico,2021-09-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,17.45
Mexico,2021-09-01,Electricity generation,Aggregate fuel,Renewables,%,26.57
Mexico,2021-09-01,Electricity generation,Aggregate fuel,Wind and Solar,%,9.12
Mexico,2021-09-01,Electricity generation,Fuel,Bioenergy,%,0.0
Mexico,2021-09-01,Electricity generation,Fuel,Coal,%,0.78
Mexico,2021-09-01,Electricity generation,Fuel,Gas,%,58.26
Mexico,2021-09-01,Electricity generation,Fuel,Hydro,%,16.28
Mexico,2021-09-01,Electricity generation,Fuel,Nuclear,%,3.9
Mexico,2021-09-01,Electricity generation,Fuel,Other Fossil,%,10.5
Mexico,2021-09-01,Electricity generation,Fuel,Other Renewables,%,1.17
Mexico,2021-09-01,Electricity generation,Fuel,Solar,%,4.72
Mexico,2021-09-01,Electricity generation,Fuel,Wind,%,4.4
Mexico,2021-10-01,Electricity generation,Aggregate fuel,Clean,%,31.03
Mexico,2021-10-01,Electricity generation,Aggregate fuel,Fossil,%,68.98
Mexico,2021-10-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,67.85
Mexico,2021-10-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,17.04
Mexico,2021-10-01,Electricity generation,Aggregate fuel,Renewables,%,27.75
Mexico,2021-10-01,Electricity generation,Aggregate fuel,Wind and Solar,%,10.71
Mexico,2021-10-01,Electricity generation,Fuel,Bioenergy,%,0.0
Mexico,2021-10-01,Electricity generation,Fuel,Coal,%,1.13
Mexico,2021-10-01,Electricity generation,Fuel,Gas,%,57.47
Mexico,2021-10-01,Electricity generation,Fuel,Hydro,%,15.8
Mexico,2021-10-01,Electricity generation,Fuel,Nuclear,%,3.28
Mexico,2021-10-01,Electricity generation,Fuel,Other Fossil,%,10.38
Mexico,2021-10-01,Electricity generation,Fuel,Other Renewables,%,1.24
Mexico,2021-10-01,Electricity generation,Fuel,Solar,%,5.1
Mexico,2021-10-01,Electricity generation,Fuel,Wind,%,5.61
Mexico,2021-11-01,Electricity generation,Aggregate fuel,Clean,%,29.27
Mexico,2021-11-01,Electricity generation,Aggregate fuel,Fossil,%,70.73
Mexico,2021-11-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,69.74
Mexico,2021-11-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,10.86
Mexico,2021-11-01,Electricity generation,Aggregate fuel,Renewables,%,25.08
Mexico,2021-11-01,Electricity generation,Aggregate fuel,Wind and Solar,%,14.22
Mexico,2021-11-01,Electricity generation,Fuel,Bioenergy,%,0.0
Mexico,2021-11-01,Electricity generation,Fuel,Coal,%,0.99
Mexico,2021-11-01,Electricity generation,Fuel,Gas,%,58.8
Mexico,2021-11-01,Electricity generation,Fuel,Hydro,%,9.42
Mexico,2021-11-01,Electricity generation,Fuel,Nuclear,%,4.19
Mexico,2021-11-01,Electricity generation,Fuel,Other Fossil,%,10.94
Mexico,2021-11-01,Electricity generation,Fuel,Other Renewables,%,1.44
Mexico,2021-11-01,Electricity generation,Fuel,Solar,%,5.3
Mexico,2021-11-01,Electricity generation,Fuel,Wind,%,8.92
Mexico,2021-12-01,Electricity generation,Aggregate fuel,Clean,%,25.86
Mexico,2021-12-01,Electricity generation,Aggregate fuel,Fossil,%,74.14
Mexico,2021-12-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,73.0
Mexico,2021-12-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,8.93
Mexico,2021-12-01,Electricity generation,Aggregate fuel,Renewables,%,21.25
Mexico,2021-12-01,Electricity generation,Aggregate fuel,Wind and Solar,%,12.32
Mexico,2021-12-01,Electricity generation,Fuel,Bioenergy,%,0.08
Mexico,2021-12-01,Electricity generation,Fuel,Coal,%,1.14
Mexico,2021-12-01,Electricity generation,Fuel,Gas,%,61.46
Mexico,2021-12-01,Electricity generation,Fuel,Hydro,%,7.38
Mexico,2021-12-01,Electricity generation,Fuel,Nuclear,%,4.61
Mexico,2021-12-01,Electricity generation,Fuel,Other Fossil,%,11.54
Mexico,2021-12-01,Electricity generation,Fuel,Other Renewables,%,1.47
Mexico,2021-12-01,Electricity generation,Fuel,Solar,%,4.53
Mexico,2021-12-01,Electricity generation,Fuel,Wind,%,7.79
Mexico,2022-01-01,Electricity generation,Aggregate fuel,Clean,%,23.69
Mexico,2022-01-01,Electricity generation,Aggregate fuel,Fossil,%,76.31
Mexico,2022-01-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,74.62
Mexico,2022-01-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,8.33
Mexico,2022-01-01,Electricity generation,Aggregate fuel,Renewables,%,19.79
Mexico,2022-01-01,Electricity generation,Aggregate fuel,Wind and Solar,%,11.46
Mexico,2022-01-01,Electricity generation,Fuel,Bioenergy,%,0.08
Mexico,2022-01-01,Electricity generation,Fuel,Coal,%,1.69
Mexico,2022-01-01,Electricity generation,Fuel,Gas,%,57.2
Mexico,2022-01-01,Electricity generation,Fuel,Hydro,%,6.68
Mexico,2022-01-01,Electricity generation,Fuel,Nuclear,%,3.9
Mexico,2022-01-01,Electricity generation,Fuel,Other Fossil,%,17.42
Mexico,2022-01-01,Electricity generation,Fuel,Other Renewables,%,1.57
Mexico,2022-01-01,Electricity generation,Fuel,Solar,%,4.42
Mexico,2022-01-01,Electricity generation,Fuel,Wind,%,7.04
Mexico,2022-02-01,Electricity generation,Aggregate fuel,Clean,%,25.42
Mexico,2022-02-01,Electricity generation,Aggregate fuel,Fossil,%,74.58
Mexico,2022-02-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,72.81
Mexico,2022-02-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,8.66
Mexico,2022-02-01,Electricity generation,Aggregate fuel,Renewables,%,21.18
Mexico,2022-02-01,Electricity generation,Aggregate fuel,Wind and Solar,%,12.52
Mexico,2022-02-01,Electricity generation,Fuel,Bioenergy,%,0.09
Mexico,2022-02-01,Electricity generation,Fuel,Coal,%,1.77
Mexico,2022-02-01,Electricity generation,Fuel,Gas,%,55.67
Mexico,2022-02-01,Electricity generation,Fuel,Hydro,%,7.01
Mexico,2022-02-01,Electricity generation,Fuel,Nuclear,%,4.24
Mexico,2022-02-01,Electricity generation,Fuel,Other Fossil,%,17.14
Mexico,2022-02-01,Electricity generation,Fuel,Other Renewables,%,1.56
Mexico,2022-02-01,Electricity generation,Fuel,Solar,%,4.94
Mexico,2022-02-01,Electricity generation,Fuel,Wind,%,7.58
Mexico,2022-03-01,Electricity generation,Aggregate fuel,Clean,%,26.8
Mexico,2022-03-01,Electricity generation,Aggregate fuel,Fossil,%,73.2
Mexico,2022-03-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,69.81
Mexico,2022-03-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,9.41
Mexico,2022-03-01,Electricity generation,Aggregate fuel,Renewables,%,23.11
Mexico,2022-03-01,Electricity generation,Aggregate fuel,Wind and Solar,%,13.7
Mexico,2022-03-01,Electricity generation,Fuel,Bioenergy,%,0.08
Mexico,2022-03-01,Electricity generation,Fuel,Coal,%,3.39
Mexico,2022-03-01,Electricity generation,Fuel,Gas,%,54.27
Mexico,2022-03-01,Electricity generation,Fuel,Hydro,%,7.79
Mexico,2022-03-01,Electricity generation,Fuel,Nuclear,%,3.69
Mexico,2022-03-01,Electricity generation,Fuel,Other Fossil,%,15.54
Mexico,2022-03-01,Electricity generation,Fuel,Other Renewables,%,1.54
Mexico,2022-03-01,Electricity generation,Fuel,Solar,%,5.95
Mexico,2022-03-01,Electricity generation,Fuel,Wind,%,7.75
Mexico,2022-04-01,Electricity generation,Aggregate fuel,Clean,%,24.13
Mexico,2022-04-01,Electricity generation,Aggregate fuel,Fossil,%,75.88
Mexico,2022-04-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,72.86
Mexico,2022-04-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,10.72
Mexico,2022-04-01,Electricity generation,Aggregate fuel,Renewables,%,22.24
Mexico,2022-04-01,Electricity generation,Aggregate fuel,Wind and Solar,%,11.52
Mexico,2022-04-01,Electricity generation,Fuel,Bioenergy,%,0.04
Mexico,2022-04-01,Electricity generation,Fuel,Coal,%,3.02
Mexico,2022-04-01,Electricity generation,Fuel,Gas,%,56.29
Mexico,2022-04-01,Electricity generation,Fuel,Hydro,%,9.23
Mexico,2022-04-01,Electricity generation,Fuel,Nuclear,%,1.89
Mexico,2022-04-01,Electricity generation,Fuel,Other Fossil,%,16.57
Mexico,2022-04-01,Electricity generation,Fuel,Other Renewables,%,1.45
Mexico,2022-04-01,Electricity generation,Fuel,Solar,%,5.63
Mexico,2022-04-01,Electricity generation,Fuel,Wind,%,5.89
Mexico,2022-05-01,Electricity generation,Aggregate fuel,Clean,%,25.2
Mexico,2022-05-01,Electricity generation,Aggregate fuel,Fossil,%,74.79
Mexico,2022-05-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,71.8
Mexico,2022-05-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,12.6
Mexico,2022-05-01,Electricity generation,Aggregate fuel,Renewables,%,23.21
Mexico,2022-05-01,Electricity generation,Aggregate fuel,Wind and Solar,%,10.61
Mexico,2022-05-01,Electricity generation,Fuel,Bioenergy,%,0.03
Mexico,2022-05-01,Electricity generation,Fuel,Coal,%,2.99
Mexico,2022-05-01,Electricity generation,Fuel,Gas,%,55.69
Mexico,2022-05-01,Electricity generation,Fuel,Hydro,%,11.22
Mexico,2022-05-01,Electricity generation,Fuel,Nuclear,%,1.99
Mexico,2022-05-01,Electricity generation,Fuel,Other Fossil,%,16.11
Mexico,2022-05-01,Electricity generation,Fuel,Other Renewables,%,1.35
Mexico,2022-05-01,Electricity generation,Fuel,Solar,%,5.56
Mexico,2022-05-01,Electricity generation,Fuel,Wind,%,5.05
Mexico,2022-06-01,Electricity generation,Aggregate fuel,Clean,%,26.79
Mexico,2022-06-01,Electricity generation,Aggregate fuel,Fossil,%,73.21
Mexico,2022-06-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,68.53
Mexico,2022-06-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,13.04
Mexico,2022-06-01,Electricity generation,Aggregate fuel,Renewables,%,23.34
Mexico,2022-06-01,Electricity generation,Aggregate fuel,Wind and Solar,%,10.3
Mexico,2022-06-01,Electricity generation,Fuel,Bioenergy,%,0.0
Mexico,2022-06-01,Electricity generation,Fuel,Coal,%,4.68
Mexico,2022-06-01,Electricity generation,Fuel,Gas,%,54.13
Mexico,2022-06-01,Electricity generation,Fuel,Hydro,%,11.77
Mexico,2022-06-01,Electricity generation,Fuel,Nuclear,%,3.45
Mexico,2022-06-01,Electricity generation,Fuel,Other Fossil,%,14.4
Mexico,2022-06-01,Electricity generation,Fuel,Other Renewables,%,1.27
Mexico,2022-06-01,Electricity generation,Fuel,Solar,%,4.97
Mexico,2022-06-01,Electricity generation,Fuel,Wind,%,5.33
Mexico,2022-07-01,Electricity generation,Aggregate fuel,Clean,%,25.28
Mexico,2022-07-01,Electricity generation,Aggregate fuel,Fossil,%,74.71
Mexico,2022-07-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,69.86
Mexico,2022-07-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,10.7
Mexico,2022-07-01,Electricity generation,Aggregate fuel,Renewables,%,21.89
Mexico,2022-07-01,Electricity generation,Aggregate fuel,Wind and Solar,%,11.19
Mexico,2022-07-01,Electricity generation,Fuel,Bioenergy,%,0.0
Mexico,2022-07-01,Electricity generation,Fuel,Coal,%,4.85
Mexico,2022-07-01,Electricity generation,Fuel,Gas,%,55.74
Mexico,2022-07-01,Electricity generation,Fuel,Hydro,%,9.58
Mexico,2022-07-01,Electricity generation,Fuel,Nuclear,%,3.39
Mexico,2022-07-01,Electricity generation,Fuel,Other Fossil,%,14.12
Mexico,2022-07-01,Electricity generation,Fuel,Other Renewables,%,1.12
Mexico,2022-07-01,Electricity generation,Fuel,Solar,%,4.6
Mexico,2022-07-01,Electricity generation,Fuel,Wind,%,6.59
Mexico,2022-08-01,Electricity generation,Aggregate fuel,Clean,%,27.57
Mexico,2022-08-01,Electricity generation,Aggregate fuel,Fossil,%,72.43
Mexico,2022-08-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,69.07
Mexico,2022-08-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,14.76
Mexico,2022-08-01,Electricity generation,Aggregate fuel,Renewables,%,24.14
Mexico,2022-08-01,Electricity generation,Aggregate fuel,Wind and Solar,%,9.38
Mexico,2022-08-01,Electricity generation,Fuel,Bioenergy,%,0.0
Mexico,2022-08-01,Electricity generation,Fuel,Coal,%,3.36
Mexico,2022-08-01,Electricity generation,Fuel,Gas,%,55.49
Mexico,2022-08-01,Electricity generation,Fuel,Hydro,%,13.74
Mexico,2022-08-01,Electricity generation,Fuel,Nuclear,%,3.43
Mexico,2022-08-01,Electricity generation,Fuel,Other Fossil,%,13.58
Mexico,2022-08-01,Electricity generation,Fuel,Other Renewables,%,1.02
Mexico,2022-08-01,Electricity generation,Fuel,Solar,%,4.26
Mexico,2022-08-01,Electricity generation,Fuel,Wind,%,5.12
Mexico,2022-09-01,Electricity generation,Aggregate fuel,Clean,%,27.98
Mexico,2022-09-01,Electricity generation,Aggregate fuel,Fossil,%,72.03
Mexico,2022-09-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,68.06
Mexico,2022-09-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,17.06
Mexico,2022-09-01,Electricity generation,Aggregate fuel,Renewables,%,25.45
Mexico,2022-09-01,Electricity generation,Aggregate fuel,Wind and Solar,%,8.39
Mexico,2022-09-01,Electricity generation,Fuel,Bioenergy,%,0.0
Mexico,2022-09-01,Electricity generation,Fuel,Coal,%,3.97
Mexico,2022-09-01,Electricity generation,Fuel,Gas,%,54.44
Mexico,2022-09-01,Electricity generation,Fuel,Hydro,%,15.94
Mexico,2022-09-01,Electricity generation,Fuel,Nuclear,%,2.53
Mexico,2022-09-01,Electricity generation,Fuel,Other Fossil,%,13.62
Mexico,2022-09-01,Electricity generation,Fuel,Other Renewables,%,1.12
Mexico,2022-09-01,Electricity generation,Fuel,Solar,%,4.53
Mexico,2022-09-01,Electricity generation,Fuel,Wind,%,3.86
Mexico,2022-10-01,Electricity generation,Aggregate fuel,Clean,%,27.21
Mexico,2022-10-01,Electricity generation,Aggregate fuel,Fossil,%,72.78
Mexico,2022-10-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,68.37
Mexico,2022-10-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,15.27
Mexico,2022-10-01,Electricity generation,Aggregate fuel,Renewables,%,25.15
Mexico,2022-10-01,Electricity generation,Aggregate fuel,Wind and Solar,%,9.88
Mexico,2022-10-01,Electricity generation,Fuel,Bioenergy,%,0.0
Mexico,2022-10-01,Electricity generation,Fuel,Coal,%,4.41
Mexico,2022-10-01,Electricity generation,Fuel,Gas,%,54.59
Mexico,2022-10-01,Electricity generation,Fuel,Hydro,%,14.0
Mexico,2022-10-01,Electricity generation,Fuel,Nuclear,%,2.06
Mexico,2022-10-01,Electricity generation,Fuel,Other Fossil,%,13.78
Mexico,2022-10-01,Electricity generation,Fuel,Other Renewables,%,1.27
Mexico,2022-10-01,Electricity generation,Fuel,Solar,%,4.56
Mexico,2022-10-01,Electricity generation,Fuel,Wind,%,5.32
Mexico,2022-11-01,Electricity generation,Aggregate fuel,Clean,%,27.34
Mexico,2022-11-01,Electricity generation,Aggregate fuel,Fossil,%,72.65
Mexico,2022-11-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,66.99
Mexico,2022-11-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,12.65
Mexico,2022-11-01,Electricity generation,Aggregate fuel,Renewables,%,24.12
Mexico,2022-11-01,Electricity generation,Aggregate fuel,Wind and Solar,%,11.47
Mexico,2022-11-01,Electricity generation,Fuel,Bioenergy,%,0.0
Mexico,2022-11-01,Electricity generation,Fuel,Coal,%,5.66
Mexico,2022-11-01,Electricity generation,Fuel,Gas,%,53.08
Mexico,2022-11-01,Electricity generation,Fuel,Hydro,%,11.39
Mexico,2022-11-01,Electricity generation,Fuel,Nuclear,%,3.22
Mexico,2022-11-01,Electricity generation,Fuel,Other Fossil,%,13.91
Mexico,2022-11-01,Electricity generation,Fuel,Other Renewables,%,1.26
Mexico,2022-11-01,Electricity generation,Fuel,Solar,%,4.79
Mexico,2022-11-01,Electricity generation,Fuel,Wind,%,6.68
Mexico,2022-12-01,Electricity generation,Aggregate fuel,Clean,%,25.68
Mexico,2022-12-01,Electricity generation,Aggregate fuel,Fossil,%,74.31
Mexico,2022-12-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,68.51
Mexico,2022-12-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,8.92
Mexico,2022-12-01,Electricity generation,Aggregate fuel,Renewables,%,21.08
Mexico,2022-12-01,Electricity generation,Aggregate fuel,Wind and Solar,%,12.16
Mexico,2022-12-01,Electricity generation,Fuel,Bioenergy,%,0.04
Mexico,2022-12-01,Electricity generation,Fuel,Coal,%,5.8
Mexico,2022-12-01,Electricity generation,Fuel,Gas,%,54.14
Mexico,2022-12-01,Electricity generation,Fuel,Hydro,%,7.48
Mexico,2022-12-01,Electricity generation,Fuel,Nuclear,%,4.6
Mexico,2022-12-01,Electricity generation,Fuel,Other Fossil,%,14.37
Mexico,2022-12-01,Electricity generation,Fuel,Other Renewables,%,1.4
Mexico,2022-12-01,Electricity generation,Fuel,Solar,%,4.36
Mexico,2022-12-01,Electricity generation,Fuel,Wind,%,7.8
Mexico,2023-01-01,Electricity generation,Aggregate fuel,Clean,%,24.35
Mexico,2023-01-01,Electricity generation,Aggregate fuel,Fossil,%,75.65
Mexico,2023-01-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,68.92
Mexico,2023-01-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,7.79
Mexico,2023-01-01,Electricity generation,Aggregate fuel,Renewables,%,19.89
Mexico,2023-01-01,Electricity generation,Aggregate fuel,Wind and Solar,%,12.1
Mexico,2023-01-01,Electricity generation,Fuel,Bioenergy,%,0.08
Mexico,2023-01-01,Electricity generation,Fuel,Coal,%,6.73
Mexico,2023-01-01,Electricity generation,Fuel,Gas,%,54.44
Mexico,2023-01-01,Electricity generation,Fuel,Hydro,%,6.18
Mexico,2023-01-01,Electricity generation,Fuel,Nuclear,%,4.46
Mexico,2023-01-01,Electricity generation,Fuel,Other Fossil,%,14.48
Mexico,2023-01-01,Electricity generation,Fuel,Other Renewables,%,1.53
Mexico,2023-01-01,Electricity generation,Fuel,Solar,%,4.74
Mexico,2023-01-01,Electricity generation,Fuel,Wind,%,7.36
Mexico,2023-02-01,Electricity generation,Aggregate fuel,Clean,%,24.68
Mexico,2023-02-01,Electricity generation,Aggregate fuel,Fossil,%,75.33
Mexico,2023-02-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,60.47
Mexico,2023-02-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,7.18
Mexico,2023-02-01,Electricity generation,Aggregate fuel,Renewables,%,20.32
Mexico,2023-02-01,Electricity generation,Aggregate fuel,Wind and Solar,%,13.14
Mexico,2023-02-01,Electricity generation,Fuel,Bioenergy,%,0.08
Mexico,2023-02-01,Electricity generation,Fuel,Coal,%,14.86
Mexico,2023-02-01,Electricity generation,Fuel,Gas,%,49.56
Mexico,2023-02-01,Electricity generation,Fuel,Hydro,%,5.67
Mexico,2023-02-01,Electricity generation,Fuel,Nuclear,%,4.36
Mexico,2023-02-01,Electricity generation,Fuel,Other Fossil,%,10.91
Mexico,2023-02-01,Electricity generation,Fuel,Other Renewables,%,1.43
Mexico,2023-02-01,Electricity generation,Fuel,Solar,%,5.33
Mexico,2023-02-01,Electricity generation,Fuel,Wind,%,7.81
Mexico,2023-03-01,Electricity generation,Aggregate fuel,Clean,%,23.95
Mexico,2023-03-01,Electricity generation,Aggregate fuel,Fossil,%,76.06
Mexico,2023-03-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,65.63
Mexico,2023-03-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,7.3
Mexico,2023-03-01,Electricity generation,Aggregate fuel,Renewables,%,19.85
Mexico,2023-03-01,Electricity generation,Aggregate fuel,Wind and Solar,%,12.55
Mexico,2023-03-01,Electricity generation,Fuel,Bioenergy,%,0.07
Mexico,2023-03-01,Electricity generation,Fuel,Coal,%,10.43
Mexico,2023-03-01,Electricity generation,Fuel,Gas,%,54.3
Mexico,2023-03-01,Electricity generation,Fuel,Hydro,%,5.83
Mexico,2023-03-01,Electricity generation,Fuel,Nuclear,%,4.1
Mexico,2023-03-01,Electricity generation,Fuel,Other Fossil,%,11.33
Mexico,2023-03-01,Electricity generation,Fuel,Other Renewables,%,1.4
Mexico,2023-03-01,Electricity generation,Fuel,Solar,%,6.01
Mexico,2023-03-01,Electricity generation,Fuel,Wind,%,6.54
Mexico,2023-04-01,Electricity generation,Aggregate fuel,Clean,%,24.45
Mexico,2023-04-01,Electricity generation,Aggregate fuel,Fossil,%,75.57
Mexico,2023-04-01,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,68.42
Mexico,2023-04-01,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,8.47
Mexico,2023-04-01,Electricity generation,Aggregate fuel,Renewables,%,20.46
