Contratada no ano A
(MW médio)","Energia
Contratada no ano A+1
(MW médio)","Energia
Contratada no ano A+2
(MW médio)","Energia
Contratada no ano A+3
,60,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ORTENG,07.783.055/0001-64,2009-H30,UHE.PH.MG.029457-8.01,UHE RETIRO BAIXO,Sem Pendências,MG,Hidrelétrica (UHE),-,SE,0.00,#REF!,82.000,,,0.000,38.500,1.0,36,36,36,36.000,36.000,36.000,36.000,36.000,"9,466,848.000",115.36,R$/MWh,0.00,0.00,"1,092,095,585.28",#REF!,#REF!,0.00,0.00,0.00,1/1/2009,12/31/2038,Não,"2,526.31",#REF!
,61,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,FURNAS,23.274.194/0001-19,2010-H30,UHE.PH.MG.029454-3.01,UHE PAULISTAS/BATALHA,Sem Pendências,MG,Hidrelétrica (UHE),-,SE,0.00,#REF!,52.500,,,0.000,48.800,1.0,47,47,47,47.000,47.000,47.000,47.000,47.000,"12,359,496.000",114.70,R$/MWh,0.00,0.00,"1,417,634,191.20",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,62,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ELETROSUL,00.073.957/0001-68,2010-H30,UHE.PH.RS.029456-0.01,UHE PASSO SÃO JOÃO,Sem Pendências,RS,Hidrelétrica (UHE),-,S,0.00,#REF!,77.100,,,0.000,39.000,1.0,37,37,37,37.000,37.000,37.000,37.000,37.000,"9,729,816.000",113.22,R$/MWh,0.00,0.00,"1,101,609,767.52",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,63,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,FURNAS,23.274.194/0001-19,2010-H30,UHE.PH.MG.029458-6.01,UHE SIMPLÍCIO,Sem Pendências,MG,Hidrelétrica (UHE),-,SE,0.00,#REF!,333.700,,,0.000,191.300,1.0,47,47,47,185.000,185.000,185.000,185.000,185.000,"48,649,080.000",115.88,R$/MWh,0.00,0.00,"5,637,455,390.40",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,64,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ALUSA,07.823.304/0001-06,2010-H30,UHE.PH.RS.029459-4.01,UHE SÃO JOSÉ,Sem Pendências,RS,Hidrelétrica (UHE),-,S,0.00,#REF!,51.000,,,0.000,30.400,1.0,30,30,30,30.000,30.000,30.000,30.000,30.000,"7,889,040.000",115.80,R$/MWh,0.00,0.00,"913,550,832.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,65,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,CGTEE,02.016.507/0001-69,2010-T15,UTE.CM.RS.029767-4.01,UTE CANDIOTA III (FASE C DA USINA TERMELÉTRICA PRESIDENTE MÉDICI),Sem Pendências,RS,Carvão,Carvão,S,0.00,#REF!,350.000,,,0.000,303.500,1.0,292,292,292,292.000,292.000,292.000,292.000,292.000,"38,396,832.000",124.67,R$/MWh,0.00,0.00,"4,786,933,045.44",#REF!,#REF!,"331,250,639.99","331,250,639.99","331,250,639.99",1/1/2010,12/31/2024,Não,"2,526.31",#REF!
,66,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,COSAN,07.362.852/0001-78,2009-T15,UTE.AI.SP.002903-3.01,RAFARD,Sem Pendências,SP,Biomassa,Bagaço de Cana de Açúcar,SE,0.00,#REF!,43.000,,,0.000,14.500,1.0,12,12,12,12.000,12.000,12.000,12.000,12.000,"1,577,664.000",137.17,R$/MWh,0.00,0.00,"216,408,170.88",#REF!,#REF!,"16,819,200.02","16,819,200.02","16,819,200.02",1/1/2009,12/31/2023,Não,"2,526.31",#REF!
,67,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,CEB,03.682.014/0001-20,2008-H30,UHE.PH.MG.002176-8.01,QUEIMADO COTA CEB,Sem Pendências,MG,Hidrelétrica (UHE),-,SE,0.00,#REF!,105.000,,,0.000,10.200,1.0,9,9,9,9.000,9.000,9.000,9.000,9.000,"2,366,928.000",115.98,R$/MWh,0.00,0.00,"274,516,309.44",#REF!,#REF!,0.00,0.00,0.00,1/1/2008,12/31/2037,Não,"2,526.31",#REF!
,68,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,UTE QUIRINOPÓLIS,44.209.336/0003-04,2008-T15,UTE.AI.GO.029268-0.01,QUIRINÓPOLIS,Sem Pendências,GO,Biomassa,Bagaço de Cana de Açúcar,SE,0.00,#REF!,40.000,,,0.000,11.600,1.0,6,6,6,6.000,6.000,6.000,6.000,6.000,"788,976.000",104.00,R$/MWh,0.00,0.00,"82,053,504.00",#REF!,#REF!,"6,684,757.76","6,684,757.76","6,684,757.76",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,69,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,FURNAS,23.274.194/0001-19,2010-H30,UHE.PH.MG.029453-5.01,UHE BAGUARI COTA FURNAS,Sem Pendências,MG,Hidrelétrica (UHE),-,SE,0.00,#REF!,140.000,,,0.000,80.020,1.0,47,47,47,11.550,11.550,11.550,11.550,11.550,"3,037,280.026",115.68,R$/MWh,0.00,0.00,"351,352,553.41",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,70,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,CEMIG GERACAO,06.981.176/0001-58,2010-H30,UHE.PH.MG.029453-5.01,UHE BAGUARI COTA CEMIG G,Sem Pendências,MG,Hidrelétrica (UHE),-,SE,0.00,#REF!,140.000,,,0.000,80.200,1.0,26,26,26,26.180,26.180,26.180,26.180,26.180,"6,884,501.767",115.68,R$/MWh,0.00,0.00,"796,399,164.41",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,71,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,PETROBRAS PIE,33.000.167/0001-01,2009-T15,UTE.GN.MS.027975-7.01,TRÊS LAGOAS (EXPANSÃO),Sem Pendências,MS,Gás Natural,Gás Natural,SE,0.00,#REF!,350.000,,,0.000,335.800,1.0,127,127,127,127.000,127.000,127.000,127.000,127.000,"16,696,944.000",119.99,R$/MWh,0.00,0.00,"2,003,466,310.56",#REF!,#REF!,"56,938,773.62","56,938,773.62","56,938,773.62",1/1/2009,12/31/2023,Não,"2,526.31",#REF!
,72,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ALUSA,07.823.262/0001-03,2010-H30,UHE.PH.GO.029455-1.01,UHE FOZ DO RIO CLARO,Sem Pendências,GO,Hidrelétrica (UHE),-,SE,0.00,#REF!,68.400,,,0.000,41.000,1.0,39,39,39,39.000,39.000,39.000,39.000,39.000,"10,255,752.000",108.04,R$/MWh,0.00,0.00,"1,108,031,446.08",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,73,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,NEOENERGIA,07.799.995/0001-41,2010-H30,UHE.PH.MG.029453-5.01,UHE BAGUARI COTA NEOENERGIA,Sem Pendências,MG,Hidrelétrica (UHE),-,SE,0.00,#REF!,140.000,,,0.000,80.020,1.0,39,39,39,39.270,39.270,39.270,39.270,39.270,"10,326,754.207",115.68,R$/MWh,0.00,0.00,"1,194,598,926.67",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,74,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,TERMOCEARA,33.000.167/0001-01,2010-T15,UTE.GN.CE.028358-4.01,TERMOCEARÁ,Contrato Rescindido,CE,Gás Natural,Gás Natural,NE,0.00,#REF!,242.000,,,0.000,205.800,1.0,77,77,77,77.000,77.000,77.000,77.000,77.000,"10,125,192.000",124.66,R$/MWh,0.00,0.00,"1,262,206,434.72",#REF!,#REF!,"26,623,304.42","26,623,304.42","26,623,304.42",1/1/2010,12/31/2024,Não,"2,526.31",#REF!
,75,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,TERMORIO,33.000.167/0001-01,2008-T15,UTE.GN.RJ.027888-2.01,TERMORIO,Sem Pendências,RJ,Gás Natural,Gás Natural,SE,0.00,#REF!,"1,058.300",,,0.000,986.600,1.0,352,352,352,352.000,352.000,352.000,352.000,352.000,"46,286,592.000",131.00,R$/MWh,0.00,0.00,"6,063,543,552.00",#REF!,#REF!,"199,842,931.22","199,842,931.22","199,842,931.22",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,76,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,TERMOCEARA,33.000.167/0001-01,2009-T15,UTE.GN.CE.028358-4.01,TERMOCEARÁ,Contrato Rescindido,CE,Gás Natural,Gás Natural,NE,0.00,#REF!,242.000,,,0.000,205.800,1.0,64,64,64,64.000,64.000,64.000,64.000,64.000,"8,414,208.000",129.81,R$/MWh,0.00,0.00,"1,092,248,340.48",#REF!,#REF!,"25,015,757.81","25,015,757.81","25,015,757.81",1/1/2009,12/31/2023,Não,"2,526.31",#REF!
,77,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,TERMORIO,33.000.167/0001-01,2010-T15,UTE.GN.RJ.027888-2.01,TERMORIO,Sem Pendências,RJ,Gás Natural,Gás Natural,SE,0.00,#REF!,"1,058.300",,,0.000,986.600,1.0,352,352,352,352.000,352.000,352.000,352.000,352.000,"46,286,592.000",119.99,R$/MWh,0.00,0.00,"5,553,928,174.08",#REF!,#REF!,"165,893,376.00","165,893,376.00","165,893,376.00",1/1/2010,12/31/2024,Não,"2,526.31",#REF!
,78,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ENGUIA GEN CE,04.735.629/0001-30,2008-T15,UTE.PE.CE.028530-7.01,CRATO,Contrato Rescindido,CE,Óleo Combustível,Óleo Diesel,NE,0.00,#REF!,13.120,,,0.000,7.900,1.0,7,7,7,7.000,7.000,7.000,7.000,7.000,"920,472.000",138.50,R$/MWh,0.00,0.00,"127,485,372.00",#REF!,#REF!,"2,057,276.97","2,057,276.97","2,057,276.97",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,79,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,COSAN,07.362.852/0001-78,2009-T15,UTE.AI.SP.028221-9.01,COSTA PINTO,Sem Pendências,SP,Biomassa,Bagaço de Cana de Açúcar,SE,0.00,#REF!,65.500,,,0.000,22.000,1.0,12,12,12,19.000,19.000,19.000,19.000,19.000,"2,497,968.000",138.99,R$/MWh,0.00,0.00,"347,192,572.32",#REF!,#REF!,"26,929,609.19","26,929,609.19","26,929,609.19",1/1/2009,12/31/2023,Não,"2,526.31",#REF!
,80,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ENGEBRA,05.250.358/0001-96,2008-T15,UTE.PE.GO.028612-5.01,DAIA,Sem Pendências,GO,Óleo Combustível,Óleo Diesel,SE,0.00,#REF!,44.100,,,0.000,19.700,1.0,19,19,19,19.000,19.000,19.000,19.000,19.000,"2,498,424.000",137.74,R$/MWh,0.00,0.00,"344,132,921.76",#REF!,#REF!,"6,817,080.83","6,817,080.83","6,817,080.83",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,81,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,CERAN,04.237.975/0001-99,2010-H30,UHE.PH.RS.000718-8.01,CASTRO ALVES,Sem Pendências,RS,Hidrelétrica (UHE),-,S,0.00,#REF!,130.000,,,0.000,64.000,1.0,13,13,13,13.000,13.000,13.000,13.000,13.000,"3,418,584.000",117.68,R$/MWh,0.00,0.00,"402,298,965.12",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,82,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ENGUIA GEN PI,04.735.623/0001-63,2008-T15,UTE.PE.PI.028537-4.01,CAMPO MAIOR,Contrato Rescindido,PI,Óleo Combustível,Óleo Diesel,NE,0.00,#REF!,13.120,,,0.000,7.900,1.0,7,7,7,7.000,7.000,7.000,7.000,7.000,"920,472.000",138.50,R$/MWh,0.00,0.00,"127,485,372.00",#REF!,#REF!,"2,057,276.97","2,057,276.97","2,057,276.97",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,83,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ENGUIA GEN CE,04.735.629/0001-30,2008-T15,UTE.PE.CE.028528-5.01,CAUCAIA,Contrato Rescindido,CE,Óleo Combustível,Óleo Diesel,NE,0.00,#REF!,14.760,,,0.000,8.500,1.0,7,7,7,8.000,8.000,8.000,8.000,8.000,"1,051,968.000",138.50,R$/MWh,0.00,0.00,"145,697,568.00",#REF!,#REF!,"2,735,517.99","2,735,517.99","2,735,517.99",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,84,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,SANTISTA,33.000.167/0001-01,2010-T15,UTE.GN.SP.028014-3.01,CUBATÃO,Sem Pendências,SP,Gás Natural,Gás Natural,SE,0.00,#REF!,249.900,,,0.000,205.600,1.0,141,141,141,141.000,141.000,141.000,141.000,141.000,"18,540,936.000",118.90,R$/MWh,0.00,0.00,"2,204,517,290.40",#REF!,#REF!,"85,411,314.01","85,411,314.01","85,411,314.01",1/1/2010,12/31/2024,Não,"2,526.31",#REF!
,85,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,UTE COCAL,04.813.138/0001-60,2009-T15,UTE.AI.SP.027974-9.01,COCAL,Sem Pendências,SP,Biomassa,Bagaço de Cana de Açúcar,SE,0.00,#REF!,28.200,,,0.000,19.300,1.0,9,9,9,9.000,9.000,9.000,9.000,9.000,"1,183,248.000",129.87,R$/MWh,0.00,0.00,"153,668,417.76",#REF!,#REF!,"4,810,500.02","4,810,500.02","4,810,500.02",1/1/2009,12/31/2023,Não,"2,526.31",#REF!
,86,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,SFE,33.000.167/0001-01,2009-T15,UTE.GN.RJ.027952-8.01,ELETROBOLT,Sem Pendências,RJ,Gás Natural,Gás Natural,SE,0.00,#REF!,379.000,,,0.000,343.000,1.0,278,278,278,278.000,278.000,278.000,278.000,278.000,"36,549,216.000",129.80,R$/MWh,0.00,0.00,"4,744,088,236.80",#REF!,#REF!,"128,923,723.22","128,923,723.22","128,923,723.22",1/1/2009,12/31/2023,Não,"2,526.31",#REF!
,87,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,UTE COCAL,04.813.138/0001-60,2008-T15,UTE.AI.SP.027974-9.01,COCAL,Sem Pendências,SP,Biomassa,Bagaço de Cana de Açúcar,SE,0.00,#REF!,28.200,,,0.000,19.300,1.0,10,10,10,10.000,10.000,10.000,10.000,10.000,"1,314,960.000",115.19,R$/MWh,0.00,0.00,"151,470,242.40",#REF!,#REF!,"4,058,999.96","4,058,999.96","4,058,999.96",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,88,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ENGUIA GEN CE,04.735.629/0001-30,2008-T15,UTE.PE.CE.028533-1.01,PECEM,Contrato Rescindido,CE,Óleo Combustível,Óleo Diesel,NE,0.00,#REF!,14.760,,,0.000,8.500,1.0,7,7,7,8.000,8.000,8.000,8.000,8.000,"1,051,968.000",138.50,R$/MWh,0.00,0.00,"145,697,568.00",#REF!,#REF!,"2,735,517.99","2,735,517.99","2,735,517.99",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,89,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,EMAE,02.302.101/0001-42,2008-H30,UHE.PH.SP.002123-7.01,PORTO GÓES,Contrato Rescindido,SP,Hidrelétrica (UHE),-,SE,0.00,#REF!,24.800,,,0.000,19.900,1.0,1,1,1,1.000,1.000,1.000,1.000,1.000,"262,992.000",116.00,R$/MWh,0.00,0.00,"30,507,072.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2008,12/31/2037,Não,"2,526.31",#REF!
,90,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,PIE-RP TERMELÉTRICA,04.810.290/0001-90,2008-T15,UTE.FL.SP.028592-7.01,PIE - RP,Contrato Rescindido,SP,Biomassa,Bagaço de Cana de Açúcar,SE,0.00,#REF!,27.800,,,0.000,19.100,1.0,9,9,9,9.000,9.000,9.000,9.000,9.000,"1,183,464.000",115.18,R$/MWh,0.00,0.00,"136,311,383.52",#REF!,#REF!,"3,685,500.01","3,685,500.01","3,685,500.01",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,91,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ENGUIA GEN PI,04.735.623/0001-63,2008-T15,UTE.PE.PI.028536-6.01,NAZÁRIA,Contrato Rescindido,PI,Óleo Combustível,Óleo Diesel,NE,0.00,#REF!,13.120,,,0.000,7.900,1.0,7,7,7,7.000,7.000,7.000,7.000,7.000,"920,472.000",138.50,R$/MWh,0.00,0.00,"127,485,372.00",#REF!,#REF!,"2,057,276.97","2,057,276.97","2,057,276.97",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,92,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,PERFORMANCE,07.836.421/0001-04,2010-H30,PCH.PH.GO.029066-1.01,NOVA AURORA,Sem Pendências,GO,Hidrelétrica (PCH),-,SE,0.00,#REF!,21.000,,,0.000,12.400,1.0,12,12,12,12.000,12.000,12.000,12.000,12.000,"3,155,616.000",99.95,R$/MWh,0.00,0.00,"315,403,819.20",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,93,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,CERAN,04.237.975/0001-99,2010-H30,UHE.PH.RS.027968-4.01,MONTE CLARO,Sem Pendências,RS,Hidrelétrica (UHE),-,S,0.00,#REF!,130.000,,,0.000,59.000,1.0,13,13,13,12.000,12.000,12.000,12.000,12.000,"3,155,616.000",117.67,R$/MWh,0.00,0.00,"371,321,334.72",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,94,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,PIE-RP TERMELÉTRICA,04.810.290/0001-90,2009-T15,UTE.FL.SP.028592-7.01,PIE - RP,Contrato Rescindido,SP,Biomassa,Bagaço de Cana de Açúcar,SE,0.00,#REF!,27.800,,,0.000,19.100,1.0,10,10,10,10.000,10.000,10.000,10.000,10.000,"1,314,720.000",124.94,R$/MWh,0.00,0.00,"164,261,116.80",#REF!,#REF!,"4,950,000.01","4,950,000.01","4,950,000.01",1/1/2009,12/31/2023,Não,"2,526.31",#REF!
,95,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,CESP,60.933.603/0001-78,2010-H30,UHE.PH.SP.002127-0.01,PORTO PRIMAVERA,Sem Pendências,SP,Hidrelétrica (UHE),-,SE,0.00,#REF!,"1,540.000",,,0.000,"1,017.000",1.0,148,148,148,148.000,148.000,148.000,148.000,148.000,"38,919,264.000",116.00,R$/MWh,0.00,0.00,"4,514,634,624.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,96,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,EMAE,02.302.101/0001-42,2010-H30,UHE.PH.SP.002123-7.01,PORTO GÓES,Contrato Rescindido,SP,Hidrelétrica (UHE),-,SE,0.00,#REF!,24.800,,,0.000,19.900,1.0,8,8,8,8.000,8.000,8.000,8.000,8.000,"2,103,744.000",115.99,R$/MWh,0.00,0.00,"244,013,266.56",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,97,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,EMAE,02.302.101/0001-42,2009-H30,UHE.PH.SP.002123-7.01,PORTO GÓES,Contrato Rescindido,SP,Hidrelétrica (UHE),-,SE,0.00,#REF!,24.800,,,0.000,19.900,1.0,1,1,1,1.000,1.000,1.000,1.000,1.000,"262,968.000",116.00,R$/MWh,0.00,0.00,"30,504,288.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2009,12/31/2038,Não,"2,526.31",#REF!
,98,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ENGUIA GEN CE,04.735.629/0001-30,2008-T15,UTE.PE.CE.028529-3.01,BATURITÉ,Contrato Rescindido,CE,Óleo Combustível,Óleo Diesel,NE,0.00,#REF!,11.480,,,0.000,6.700,1.0,7,7,7,6.000,6.000,6.000,6.000,6.000,"788,976.000",138.50,R$/MWh,0.00,0.00,"109,273,176.00",#REF!,#REF!,"1,962,554.00","1,962,554.00","1,962,554.00",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,99,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,USINA INTERLAGOS,50.376.938/0009-36,2009-T15,UTE.AI.SP.029461-6.01,INTERLAGOS,Sem Pendências,SP,Biomassa,Bagaço de Cana de Açúcar,SE,0.00,#REF!,40.000,,,0.000,20.700,1.0,2,2,2,2.000,2.000,2.000,2.000,2.000,"262,944.000",114.96,R$/MWh,0.00,0.00,"30,228,042.24",#REF!,#REF!,"2,369,400.05","2,369,400.05","2,369,400.05",1/1/2009,12/31/2023,Não,"2,526.31",#REF!
,100,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,TRACTEBEL,02.474.103/0001-19,2010-H30,UHE.PH.RS.001152-5.01,ITÁ,Sem Pendências,RS,Hidrelétrica (UHE),-,S,0.00,#REF!,"1,450.000",,,0.000,359.200,1.0,116,116,116,116.000,116.000,116.000,116.000,116.000,"30,504,288.000",115.90,R$/MWh,0.00,0.00,"3,535,446,979.20",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,101,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,PERFORMANCE,07.836.421/0001-04,2010-H30,PCH.PH.GO.028803-9.01,GOIANDIRA,Sem Pendências,GO,Hidrelétrica (PCH),-,SE,0.00,#REF!,27.000,,,0.000,17.100,1.0,12,12,12,16.000,16.000,16.000,16.000,16.000,"4,207,488.000",99.95,R$/MWh,0.00,0.00,"420,538,425.60",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
,102,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,USINA INTERLAGOS,50.376.938/0009-36,2008-T15,UTE.AI.SP.029461-6.01,INTERLAGOS,Sem Pendências,SP,Biomassa,Bagaço de Cana de Açúcar,SE,0.00,#REF!,40.000,,,0.000,20.700,1.0,6,6,6,6.000,6.000,6.000,6.000,6.000,"788,976.000",104.96,R$/MWh,0.00,0.00,"82,810,920.96",#REF!,#REF!,"6,582,600.19","6,582,600.19","6,582,600.19",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,103,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ENGUIA GEN CE,04.735.629/0001-30,2008-T15,UTE.PE.CE.028532-3.01,IGUATU,Contrato Rescindido,CE,Óleo Combustível,Óleo Diesel,NE,0.00,#REF!,14.760,,,0.000,8.500,1.0,7,7,7,8.000,8.000,8.000,8.000,8.000,"1,051,968.000",138.50,R$/MWh,0.00,0.00,"145,697,568.00",#REF!,#REF!,"2,735,517.99","2,735,517.99","2,735,517.99",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,104,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,BENCO ENGENHARIA,07.921.085/0001-90,2009-T15,UTE.PE.GO.029460-8.01,GOIÂNIA II - COTA BENCO ENGENHARIA,Sem Pendências,GO,Óleo Combustível,Óleo Diesel,SE,0.00,#REF!,140.000,,,0.000,65.300,1.0,59,59,59,58.500,58.500,58.500,58.500,58.500,"7,691,112.000",138.94,R$/MWh,0.00,0.00,"1,068,603,101.28",#REF!,#REF!,"23,084,999.99","23,084,999.99","23,084,999.99",1/1/2009,12/31/2023,Não,"2,526.31",#REF!
,105,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,PETROBRAS DISTRIB (4),07.921.085/0001-90,2009-T15,UTE.PE.GO.029460-8.01,GOIÂNIA II - COTA PETROBRÁS D,Sem Pendências,GO,Óleo Combustível,Óleo Diesel,SE,0.00,#REF!,140.000,,,0.000,65.300,1.0,7,7,7,6.500,6.500,6.500,6.500,6.500,"854,568.000",138.94,R$/MWh,0.00,0.00,"118,733,677.92",#REF!,#REF!,"2,565,000.02","2,565,000.02","2,565,000.02",1/1/2009,12/31/2023,Não,"2,526.31",#REF!
,106,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ELEJA,06.027.579/0001-62,2009-T15,UTE.CM.RS.028484-0.01,JACUÍ,Outorga Revogada,RS,Carvão,Carvão,S,0.00,#REF!,350.200,,,0.000,254.600,1.0,254,254,254,254.000,254.000,254.000,254.000,254.000,"33,393,888.000",129.28,R$/MWh,0.00,0.00,"4,317,161,840.64",#REF!,#REF!,"289,295,149.09","289,295,149.09","289,295,149.09",1/1/2009,12/31/2023,Não,"2,526.31",#REF!
,107,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ENGUIA GEN BA,04.735.625/0001-52,2008-T15,UTE.PE.BA.028527-7.01,JAGUARARI,Outorga Revogada,BA,Óleo Combustível,Óleo Diesel,NE,0.00,#REF!,101.540,,,0.000,59.300,1.0,59,59,59,59.000,59.000,59.000,59.000,59.000,"7,758,264.000",138.40,R$/MWh,0.00,0.00,"1,073,743,737.60",#REF!,#REF!,"19,104,794.02","19,104,794.02","19,104,794.02",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,108,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ENGUIA GEN PI,04.735.623/0001-63,2008-T15,UTE.PE.PI.028535-8.01,MARAMBAIA,Contrato Rescindido,PI,Óleo Combustível,Óleo Diesel,NE,0.00,#REF!,13.120,,,0.000,7.900,1.0,7,7,7,7.000,7.000,7.000,7.000,7.000,"920,472.000",138.50,R$/MWh,0.00,0.00,"127,485,372.00",#REF!,#REF!,"2,057,276.97","2,057,276.97","2,057,276.97",1/1/2008,12/31/2022,Não,"2,526.31",#REF!
,109,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,ENERGEST,04.029.601/0001-88,2008-H30,UHE.PH.MG.002038-9.01,MASCARENHAS,Sem Pendências,MG,Hidrelétrica (UHE),-,SE,0.00,#REF!,180.500,,,0.000,23.900,1.0,23,23,23,23.000,23.000,23.000,23.000,23.000,"6,048,816.000",115.98,R$/MWh,0.00,0.00,"701,541,679.68",#REF!,#REF!,0.00,0.00,0.00,1/1/2008,12/31/2037,Não,"2,526.31",#REF!
,110,2005,LEN,01ºLEN,Leilão de Energia Nova,002/2005,TRACTEBEL,02.474.103/0001-19,2010-H30,UHE.PH.SC.001356-0.01,MACHADINHO,Sem Pendências,SC,Hidrelétrica (UHE),-,S,0.00,#REF!,"1,140.000",,,0.000,89.600,1.0,116,116,116,84.000,84.000,84.000,84.000,84.000,"22,089,312.000",114.00,R$/MWh,0.00,0.00,"2,518,181,568.00",#REF!,#REF!,0.00,0.00,0.00,1/1/2010,12/31/2039,Não,"2,526.31",#REF!
